global_step,grad_norm,loss,train/ctc_loss,train/wer,validation/ctc_loss,validation/wer,validation/num_examples,test/ctc_loss,test/wer,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,19.991858,33.774593,,,,,,,,,,,,,,
1,,,32.005703,2.172323678237511,31.066788,2.115073809822644,5348.0,31.068468,2.0823634554059267,2472.0,42.44247460365296,234.12087845802307,42.44247460365296,191.6783373355865,0.0,0.0
100,0.9082452,6.164198,,,,,,,,,,,,,,
200,0.33543566,5.846587,,,,,,,,,,,,,,
300,0.9883584,5.647816,,,,,,,,,,,,,,
400,1.9251047,5.4283485,,,,,,,,,,,,,,
500,1.1511276,4.733867,,,,,,,,,,,,,,
600,2.7435932,3.9491882,,,,,,,,,,,,,,
700,2.186598,3.464498,,,,,,,,,,,,,,
800,2.2722094,3.1959493,,,,,,,,,,,,,,
900,2.4117289,3.019333,,,,,,,,,,,,,,
1000,2.7357838,2.7839174,,,,,,,,,,,,,,
1100,2.3036857,2.7623212,,,,,,,,,,,,,,
1200,1.7342998,2.6403558,,,,,,,,,,,,,,
1300,2.2394135,2.5086155,,,,,,,,,,,,,,
1400,2.7764091,2.5174248,,,,,,,,,,,,,,
1500,1.8454039,2.4005992,,,,,,,,,,,,,,
1600,2.3825634,2.3699405,,,,,,,,,,,,,,
1700,1.8233855,2.315738,,,,,,,,,,,,,,
1800,2.828814,2.2272384,,,,,,,,,,,,,,
1821,,,1.3006566,0.3580616259191366,1.7522995,0.4345076609672031,5348.0,1.3049777,0.3606727195173969,2472.0,1482.4016528129578,1799.1643204689026,1482.4016528129578,316.6514196395874,0.0433142185211181,0.0
1900,2.225754,2.272867,,,,,,,,,,,,,,
2000,1.7917188,2.1810586,,,,,,,,,,,,,,
2100,2.2316089,2.1595087,,,,,,,,,,,,,,
2200,2.089547,2.1596065,,,,,,,,,,,,,,
2300,2.7346392,2.0998096,,,,,,,,,,,,,,
2400,2.2061768,2.1071541,,,,,,,,,,,,,,
2500,3.3295739,2.0923092,,,,,,,,,,,,,,
2600,2.5892675,2.0377185,,,,,,,,,,,,,,
2700,3.2997856,2.063645,,,,,,,,,,,,,,
2800,1.4939276,2.0175173,,,,,,,,,,,,,,
2900,2.953889,1.997903,,,,,,,,,,,,,,
3000,2.819003,1.9985291,,,,,,,,,,,,,,
3100,2.4186413,1.9455067,,,,,,,,,,,,,,
3200,1.87422,1.8696897,,,,,,,,,,,,,,
