global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,2.3602805,0.73957366,,,,,,,,,,,,,,,,,
1,,,0.5092470049858093,0.7391904592514038,0.0221835560731189,0.5064646005630493,0.7422076463699341,0.0253144192803209,43793.0,0.5047287344932556,0.7438743114471436,0.0269396591122225,43793.0,18.134385585784912,322.87538480758667,18.134385585784912,304.7409582138061,0.0,0.0
100,0.6410757,0.49086633,,,,,,,,,,,,,,,,,
200,0.40028146,0.36105412,,,,,,,,,,,,,,,,,
300,0.2900596,0.25938684,,,,,,,,,,,,,,,,,
400,0.19244447,0.17325296,,,,,,,,,,,,,,,,,
500,0.11756218,0.12124865,,,,,,,,,,,,,,,,,
600,0.074283645,0.08897363,,,,,,,,,,,,,,,,,
700,0.04829801,0.07373614,,,,,,,,,,,,,,,,,
747,,,0.9867319464683532,0.0704648867249488,0.0333204718944733,0.9841179251670836,0.0788265094161033,0.0337082857474339,43793.0,0.983142077922821,0.0816605240106582,0.0369262199382961,43793.0,258.18942499160767,679.2467248439789,258.18942499160767,421.0076684951782,0.029463768005371,0.0
800,0.08523462,0.06405493,,,,,,,,,,,,,,,,,
900,0.0935932,0.058690917,,,,,,,,,,,,,,,,,
1000,0.10805061,0.05908417,,,,,,,,,,,,,,,,,
1100,0.038734186,0.053865183,,,,,,,,,,,,,,,,,
1200,0.18394944,0.050147902,,,,,,,,,,,,,,,,,
1300,0.180009,0.04961869,,,,,,,,,,,,,,,,,
1400,0.09363408,0.049552456,,,,,,,,,,,,,,,,,
1500,,,0.9873274564743042,0.0489182732999324,0.0835694140901646,0.9845482110977172,0.0574894733726978,0.0848161563026899,43793.0,0.9835611581802368,0.0604051724076271,0.0883908861125532,43793.0,498.358202457428,1041.0658912658691,498.358202457428,542.6084208488464,0.0602407455444335,0.0
1500,0.362386,0.050941344,,,,,,,,,,,,,,,,,
1600,0.3347069,0.04505878,,,,,,,,,,,,,,,,,
1700,0.16034609,0.050992392,,,,,,,,,,,,,,,,,
1800,0.1698825,0.054396052,,,,,,,,,,,,,,,,,
1900,0.11209466,0.049737602,,,,,,,,,,,,,,,,,
2000,0.2999754,0.054708734,,,,,,,,,,,,,,,,,
2100,0.16854769,0.05156015,,,,,,,,,,,,,,,,,
2200,0.26465592,0.042395093,,,,,,,,,,,,,,,,,
2245,,,0.9878538846969604,0.0445154048502445,0.1271006322314452,0.9850134253501892,0.0538621060550212,0.1286356176045245,43793.0,0.9840468168258668,0.0566889606416225,0.1269769745888034,43793.0,738.4302983283997,1404.1376762390137,738.4302983283997,665.5626842975616,0.0868616104125976,0.0
2300,0.06781817,0.04115476,,,,,,,,,,,,,,,,,
2400,0.228929,0.047571715,,,,,,,,,,,,,,,,,
2500,0.13504602,0.047458943,,,,,,,,,,,,,,,,,
2600,0.1338194,0.04486001,,,,,,,,,,,,,,,,,
2700,0.09543726,0.04015502,,,,,,,,,,,,,,,,,
2800,0.21646881,0.044227254,,,,,,,,,,,,,,,,,
2900,0.054344196,0.04391369,,,,,,,,,,,,,,,,,
2983,,,0.987955927848816,0.0427691042423248,0.1545525683655089,0.9852378964424132,0.0521178096532821,0.1480877293086972,43793.0,0.9842873215675354,0.0547768212854862,0.1546334280093363,43793.0,978.480020046234,1769.383313894272,978.480020046234,790.7114028930664,0.1153392791748046,0.0
3000,0.15997611,0.041751623,,,,,,,,,,,,,,,,,
3100,0.11646138,0.043886688,,,,,,,,,,,,,,,,,
3200,0.09258105,0.046789393,,,,,,,,,,,,,,,,,
3300,0.047158554,0.04106905,,,,,,,,,,,,,,,,,
3400,0.12519452,0.047374662,,,,,,,,,,,,,,,,,
3500,0.0955483,0.047442537,,,,,,,,,,,,,,,,,
3600,0.103953026,0.044931874,,,,,,,,,,,,,,,,,
3700,0.09307338,0.041704185,,,,,,,,,,,,,,,,,
3727,,,0.9880806803703308,0.0414005331695079,0.186444753574127,0.9853852987289428,0.0503360740840435,0.1722589120405069,43793.0,0.9844751358032228,0.0530382059514522,0.1746518429197931,43793.0,1218.683366060257,2132.798628091812,1218.683366060257,913.8746719360352,0.1453778743743896,0.0
3800,0.105174705,0.04406657,,,,,,,,,,,,,,,,,
3900,0.06783569,0.043092206,,,,,,,,,,,,,,,,,
4000,0.09944194,0.037757892,,,,,,,,,,,,,,,,,
4100,0.07669856,0.04155025,,,,,,,,,,,,,,,,,
4200,0.046947055,0.041408163,,,,,,,,,,,,,,,,,
4300,0.041696716,0.04141068,,,,,,,,,,,,,,,,,
4400,0.27917707,0.047565147,,,,,,,,,,,,,,,,,
