global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.9713173,11.115017,,,,,,,,,,,,,,,,,
1,,,0.0006190601852722,11.111475944519045,0.0,0.0004835649742744,11.119153022766112,0.0,3000.0,0.0007088489946909,11.12126636505127,0.0,3003.0,38.32567739486694,930.9052810668944,38.32567739486694,892.5795657634735,0.0,0.0
100,0.17473924,8.255207,,,,,,,,,,,,,,,,,
200,0.8806711,7.4936314,,,,,,,,,,,,,,,,,
300,0.31875873,6.870786,,,,,,,,,,,,,,,,,
400,0.34042042,6.261581,,,,,,,,,,,,,,,,,
500,0.31365836,5.8279996,,,,,,,,,,,,,,,,,
600,0.40159178,5.5768223,,,,,,,,,,,,,,,,,
700,0.38505277,5.2881346,,,,,,,,,,,,,,,,,
800,0.5153511,5.066572,,,,,,,,,,,,,,,,,
900,0.45454448,4.8235617,,,,,,,,,,,,,,,,,
1000,0.59630394,4.577527,,,,,,,,,,,,,,,,,
1100,0.46690905,4.2728453,,,,,,,,,,,,,,,,,
1200,0.4874353,3.9878235,,,,,,,,,,,,,,,,,
1300,0.54745984,4.049309,,,,,,,,,,,,,,,,,
1400,0.49286005,3.7997725,,,,,,,,,,,,,,,,,
1500,0.5363073,3.5792592,,,,,,,,,,,,,,,,,
1600,0.52047044,3.5046682,,,,,,,,,,,,,,,,,
1700,0.5932169,3.4855154,,,,,,,,,,,,,,,,,
1800,0.5544502,3.3314762,,,,,,,,,,,,,,,,,
1900,0.4438033,3.2393394,,,,,,,,,,,,,,,,,
2000,0.42903876,3.1940663,,,,,,,,,,,,,,,,,
2100,0.3666499,3.0677881,,,,,,,,,,,,,,,,,
2200,0.54077494,3.1059391,,,,,,,,,,,,,,,,,
2300,0.3610672,3.032393,,,,,,,,,,,,,,,,,
2331,,,0.5102968215942383,2.873313665390014,21.65943524518221,0.5102850198745728,2.8761160373687744,17.68833473762671,3000.0,0.5068154335021973,2.946174144744873,16.345875563990155,3003.0,878.5678820610046,2236.116005897522,878.5678820610046,1357.4461088180542,0.0298850536346435,0.0
2400,0.34228384,2.9053328,,,,,,,,,,,,,,,,,
2500,0.42004362,2.8995502,,,,,,,,,,,,,,,,,
2600,0.3739925,2.8158472,,,,,,,,,,,,,,,,,
2700,0.35428214,2.8294425,,,,,,,,,,,,,,,,,
2800,0.29457167,2.6937113,,,,,,,,,,,,,,,,,
2900,0.2411242,2.7431707,,,,,,,,,,,,,,,,,
3000,0.29837978,2.755699,,,,,,,,,,,,,,,,,
3100,0.26000154,2.6501033,,,,,,,,,,,,,,,,,
3200,0.23959847,2.637304,,,,,,,,,,,,,,,,,
3300,0.50428855,2.6760948,,,,,,,,,,,,,,,,,
3400,0.22397828,2.608281,,,,,,,,,,,,,,,,,
3500,0.22319758,2.5026805,,,,,,,,,,,,,,,,,
3600,0.21842165,2.6162453,,,,,,,,,,,,,,,,,
3700,0.1988437,2.4896111,,,,,,,,,,,,,,,,,
3800,0.22006623,2.4724452,,,,,,,,,,,,,,,,,
3900,0.21548983,2.4288337,,,,,,,,,,,,,,,,,
4000,0.18380864,2.5786965,,,,,,,,,,,,,,,,,
4100,0.18509515,2.4093735,,,,,,,,,,,,,,,,,
4200,0.19215357,2.4627354,,,,,,,,,,,,,,,,,
4300,0.19404598,2.4369612,,,,,,,,,,,,,,,,,
4400,0.1819127,2.4079003,,,,,,,,,,,,,,,,,
4500,0.17951286,2.251172,,,,,,,,,,,,,,,,,
4600,0.17488627,2.3183262,,,,,,,,,,,,,,,,,
4662,,,0.5730522871017456,2.268893480300904,27.33075637415592,0.5891309380531311,2.1536061763763428,23.586874302922432,3000.0,0.5927139520645142,2.1307547092437744,22.215112739406536,3003.0,1718.7574768066406,3522.705801486969,1718.7574768066406,1803.7466485500336,0.0580279827117919,0.0
4700,0.17042081,2.3270905,,,,,,,,,,,,,,,,,
4800,0.17860267,2.3114023,,,,,,,,,,,,,,,,,
4900,0.16864996,2.293741,,,,,,,,,,,,,,,,,
5000,0.16054949,2.2948463,,,,,,,,,,,,,,,,,
5100,0.21337654,2.35377,,,,,,,,,,,,,,,,,
5200,0.16260512,2.2262452,,,,,,,,,,,,,,,,,
5300,0.14996392,2.2892742,,,,,,,,,,,,,,,,,
5400,0.15732391,2.2836387,,,,,,,,,,,,,,,,,
5500,0.15543893,2.220042,,,,,,,,,,,,,,,,,
5600,0.21213095,2.2747297,,,,,,,,,,,,,,,,,
5700,0.15153879,2.235819,,,,,,,,,,,,,,,,,
5800,0.17221999,2.2379944,,,,,,,,,,,,,,,,,
5900,0.15531985,2.2114155,,,,,,,,,,,,,,,,,
6000,0.14976972,2.2021937,,,,,,,,,,,,,,,,,
6100,0.18325368,2.216001,,,,,,,,,,,,,,,,,
6200,0.17777312,2.227609,,,,,,,,,,,,,,,,,
6300,0.15728767,2.149391,,,,,,,,,,,,,,,,,
6400,0.1393967,2.21835,,,,,,,,,,,,,,,,,
6500,0.15935975,2.2160597,,,,,,,,,,,,,,,,,
6600,0.16024014,2.2830477,,,,,,,,,,,,,,,,,
6700,0.16052064,2.1406052,,,,,,,,,,,,,,,,,
6800,0.1521301,2.1652737,,,,,,,,,,,,,,,,,
6900,0.14633965,2.1458857,,,,,,,,,,,,,,,,,
6993,,,0.606548547744751,1.9968069791793823,29.43806395732164,0.6165453791618347,1.9260854721069336,25.35945736848895,3000.0,0.6202428936958313,1.8929826021194456,23.74940006571612,3003.0,2558.678544282913,4813.3322784900665,2558.678544282913,2254.35815167427,0.082970380783081,0.0
7000,0.14471635,2.0966883,,,,,,,,,,,,,,,,,
7100,0.17276631,2.1198835,,,,,,,,,,,,,,,,,
7200,0.15143253,2.180427,,,,,,,,,,,,,,,,,
7300,0.3148695,2.0454776,,,,,,,,,,,,,,,,,
7400,0.16660337,2.0636861,,,,,,,,,,,,,,,,,
