global_step,grad_norm,loss,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.914909,0.59277475,,,,,,,,,,,
1,,,0.5933512944095539,0.5934494414247642,83274637.0,0.5930051776315789,95000000.0,5.898716688156128,180.70427775383,5.898716688156128,174.805522441864,0.0,0.0
100,0.035585262,0.13042593,,,,,,,,,,,
200,0.038325682,0.12771219,,,,,,,,,,,
300,0.1536527,0.13090235,,,,,,,,,,,
400,0.06838267,0.12723756,,,,,,,,,,,
500,0.123228125,0.14195623,,,,,,,,,,,
600,0.0090460535,0.1193864,,,,,,,,,,,
700,0.019095574,0.1224008,,,,,,,,,,,
800,0.108041465,0.13673751,,,,,,,,,,,
900,0.037155125,0.13018928,,,,,,,,,,,
1000,0.093444616,0.13236484,,,,,,,,,,,
1100,0.014354824,0.12827104,,,,,,,,,,,
1200,0.010635572,0.12745418,,,,,,,,,,,
1300,0.06825677,0.12933087,,,,,,,,,,,
1400,0.046608318,0.12176815,,,,,,,,,,,
1500,0.007399584,0.13195142,,,,,,,,,,,
1531,,,0.1239531634832328,0.1258019287808483,83274637.0,0.1279737744449013,95000000.0,1205.983119249344,1404.0712733268738,1205.983119249344,198.0180559158325,0.0196254253387451,0.0
1600,0.012717008,0.12676838,,,,,,,,,,,
1700,0.010494387,0.122260585,,,,,,,,,,,
1800,0.011165302,0.12857276,,,,,,,,,,,
1900,0.06543867,0.1260693,,,,,,,,,,,
2000,0.028851451,0.12157731,,,,,,,,,,,
2100,0.008672287,0.12029041,,,,,,,,,,,
2200,0.035681937,0.12697989,,,,,,,,,,,
2300,0.012967102,0.11844101,,,,,,,,,,,
2400,0.007209301,0.1216699,,,,,,,,,,,
2500,0.012357993,0.122197464,,,,,,,,,,,
2600,0.011433967,0.12858953,,,,,,,,,,,
2700,0.012455847,0.12437947,,,,,,,,,,,
2800,0.023287503,0.1219029,,,,,,,,,,,
2900,0.030160068,0.124660745,,,,,,,,,,,
3000,0.019657806,0.12064891,,,,,,,,,,,
3054,,,0.1253895798475487,0.1249785106294579,83274637.0,0.1272648790810032,95000000.0,2406.7319440841675,2628.7291634082794,2406.7319440841675,221.8493254184723,0.0473461151123046,0.0
3100,0.0053508845,0.12125613,,,,,,,,,,,
3200,0.014917976,0.122469336,,,,,,,,,,,
3300,0.010104794,0.11698622,,,,,,,,,,,
3400,0.013784006,0.11879362,,,,,,,,,,,
3500,0.0074100657,0.12800623,,,,,,,,,,,
3600,0.017627517,0.11940335,,,,,,,,,,,
3700,0.02442179,0.13817334,,,,,,,,,,,
3800,0.012635296,0.122586645,,,,,,,,,,,
3900,0.037493967,0.12274308,,,,,,,,,,,
4000,0.0070193848,0.13355662,,,,,,,,,,,
4100,0.00741195,0.12301154,,,,,,,,,,,
4200,0.0130141815,0.12961441,,,,,,,,,,,
4300,0.021304572,0.13367344,,,,,,,,,,,
4400,0.014581209,0.12692337,,,,,,,,,,,
4500,0.0064866072,0.117241405,,,,,,,,,,,
4590,,,0.1221171261848143,0.1247986461126813,83274637.0,0.1271673913548519,95000000.0,3606.915803670883,3852.453292131424,3606.915803670883,245.3142669200897,0.0717847347259521,0.0
4600,0.0061339596,0.12131926,,,,,,,,,,,
4700,0.03316738,0.12564002,,,,,,,,,,,
4800,0.007855878,0.12056483,,,,,,,,,,,
4900,0.005954286,0.11819187,,,,,,,,,,,
5000,0.00615738,0.116717726,,,,,,,,,,,
5100,0.0072085676,0.12507814,,,,,,,,,,,
5200,0.021872897,0.12474288,,,,,,,,,,,
5300,0.022114426,0.12227405,,,,,,,,,,,
5400,0.022410512,0.11717409,,,,,,,,,,,
5500,0.0063719437,0.13320859,,,,,,,,,,,
5600,0.013241503,0.12154569,,,,,,,,,,,
5700,0.005969502,0.12886854,,,,,,,,,,,
5800,0.011060309,0.11490949,,,,,,,,,,,
5900,0.013017315,0.13076125,,,,,,,,,,,
6000,0.009655029,0.122752234,,,,,,,,,,,
6100,0.013531063,0.119407386,,,,,,,,,,,
6111,,,0.1246137860342391,0.1240950822251107,83274637.0,0.1264952478412828,95000000.0,4807.1970937252045,5076.125498533249,4807.1970937252045,268.6245036125183,0.1031219959259033,0.0
6200,0.02275796,0.12352772,,,,,,,,,,,
6300,0.005884124,0.12867364,,,,,,,,,,,
6400,0.010931259,0.11987159,,,,,,,,,,,
6500,0.010161537,0.11963152,,,,,,,,,,,
6600,0.012125693,0.13406762,,,,,,,,,,,
6700,0.0077737113,0.12324856,,,,,,,,,,,
6800,0.010502648,0.1194881,,,,,,,,,,,
6900,0.007609584,0.1246344,,,,,,,,,,,
7000,0.016178595,0.11932308,,,,,,,,,,,
7100,0.007455762,0.12563105,,,,,,,,,,,
7200,0.015846385,0.12055562,,,,,,,,,,,
7300,0.008747261,0.12766647,,,,,,,,,,,
7400,0.008582173,0.12492029,,,,,,,,,,,
7500,0.007120853,0.12265374,,,,,,,,,,,
7600,0.014348556,0.123910934,,,,,,,,,,,
7631,,,0.1202213231872462,0.1239485521564026,83274637.0,0.1263192885587993,95000000.0,6007.624234676361,6300.0208122730255,6007.624234676361,292.01829075813293,0.1278812885284423,0.0
7700,0.011019513,0.1208985,,,,,,,,,,,
7800,0.0064207427,0.12430106,,,,,,,,,,,
7900,0.005934659,0.116357684,,,,,,,,,,,
8000,0.0058872984,0.11803908,,,,,,,,,,,
8100,0.007909869,0.1263311,,,,,,,,,,,
8200,0.006259214,0.125338,,,,,,,,,,,
8300,0.011303947,0.1185018,,,,,,,,,,,
8400,0.0064301314,0.11679474,,,,,,,,,,,
8500,0.006120118,0.12110862,,,,,,,,,,,
8600,0.009357987,0.1343663,,,,,,,,,,,
8700,0.006421581,0.13103485,,,,,,,,,,,
8800,0.006764949,0.122280955,,,,,,,,,,,
8900,0.010019633,0.1174753,,,,,,,,,,,
9000,0.0067053842,0.122513376,,,,,,,,,,,
9100,0.007962086,0.12763345,,,,,,,,,,,
9157,,,0.1233849568093347,0.1236655901941968,83274637.0,0.1259998603926809,95000000.0,7208.275316238403,7524.030328273773,7208.275316238403,315.3039107322693,0.1507117748260498,0.0
9200,0.0068640723,0.121078335,,,,,,,,,,,
9300,0.007144509,0.12378404,,,,,,,,,,,
9400,0.006804951,0.12589239,,,,,,,,,,,
9500,0.01004989,0.122317314,,,,,,,,,,,
9600,0.0076734675,0.12142384,,,,,,,,,,,
9700,0.012096426,0.1340645,,,,,,,,,,,
