global_step,grad_norm,loss,train/ctc_loss,train/wer,validation/ctc_loss,validation/wer,validation/num_examples,test/ctc_loss,test/wer,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,72.012146,32.30332,,,,,,,,,,,,,,
1,,,31.87367,1.1416312330885194,30.090126,0.9587456674744392,5348.0,30.214182,0.9757885970791949,2472.0,34.07029867172241,163.53999519348145,34.07029867172241,129.469651222229,0.0,0.0
100,9.809667,6.9501767,,,,,,,,,,,,,,
200,2.743786,6.1262074,,,,,,,,,,,,,,
300,0.57362705,5.8401637,,,,,,,,,,,,,,
400,0.43969125,5.8465023,,,,,,,,,,,,,,
500,0.29867804,5.8103876,,,,,,,,,,,,,,
600,0.31931326,5.793688,,,,,,,,,,,,,,
700,0.2856928,5.816399,,,,,,,,,,,,,,
800,0.919538,5.795424,,,,,,,,,,,,,,
900,0.33954224,5.785499,,,,,,,,,,,,,,
1000,0.59882873,5.8058147,,,,,,,,,,,,,,
1100,0.48904017,5.7922564,,,,,,,,,,,,,,
1200,0.33760017,5.7839622,,,,,,,,,,,,,,
1300,1.2611649,5.7489543,,,,,,,,,,,,,,
1400,0.7754452,5.6233997,,,,,,,,,,,,,,
1500,0.7870281,5.5124917,,,,,,,,,,,,,,
1600,1.1806167,5.4293175,,,,,,,,,,,,,,
1700,2.1858244,5.139142,,,,,,,,,,,,,,
1800,0.6435465,4.625364,,,,,,,,,,,,,,
1828,,,5.8229604,0.9391896477614642,5.8899813,0.8966179750330672,5348.0,5.791992,0.899579550301627,2472.0,1474.5567479133606,1710.6854240894318,1474.5567479133606,236.02138757705688,0.0324082374572753,0.0
1900,0.8577593,4.149359,,,,,,,,,,,,,,
2000,0.9398271,3.8066757,,,,,,,,,,,,,,
2100,1.3087928,3.5782278,,,,,,,,,,,,,,
2200,1.0481522,3.4404538,,,,,,,,,,,,,,
2300,1.1091897,3.2848082,,,,,,,,,,,,,,
2400,1.0123681,3.154174,,,,,,,,,,,,,,
2500,1.2067392,3.0947487,,,,,,,,,,,,,,
2600,1.0866786,2.974602,,,,,,,,,,,,,,
2700,1.5867802,2.8835056,,,,,,,,,,,,,,
2800,1.0388191,2.8921125,,,,,,,,,,,,,,
2900,1.1538297,2.77826,,,,,,,,,,,,,,
3000,1.1222498,2.7176833,,,,,,,,,,,,,,
3100,1.4865154,2.7001357,,,,,,,,,,,,,,
3200,1.1723493,2.6365154,,,,,,,,,,,,,,
3300,1.3909897,2.6278381,,,,,,,,,,,,,,
3400,1.4036034,2.487005,,,,,,,,,,,,,,
3500,1.2978461,2.535245,,,,,,,,,,,,,,
3600,1.3758405,2.4741502,,,,,,,,,,,,,,
3682,,,3.304899,0.7357704402515723,3.243913,0.7009953947304903,5348.0,2.893342,0.6339040887209798,2472.0,2914.5891761779785,3268.5771906375885,2914.5891761779785,353.74039936065674,0.0953776836395263,0.0
3700,1.0898345,2.4191744,,,,,,,,,,,,,,
3800,1.0445346,2.389454,,,,,,,,,,,,,,
3900,1.0538033,2.467204,,,,,,,,,,,,,,
4000,1.3673629,2.336024,,,,,,,,,,,,,,
4100,1.0546099,2.3482568,,,,,,,,,,,,,,
4200,1.0024042,2.3098488,,,,,,,,,,,,,,
4300,0.918727,2.253067,,,,,,,,,,,,,,
4400,1.1084024,2.2654378,,,,,,,,,,,,,,
4500,0.9278074,2.2339573,,,,,,,,,,,,,,
4600,0.9011376,2.160984,,,,,,,,,,,,,,
4700,0.8794597,2.1625268,,,,,,,,,,,,,,
4800,0.9641215,2.0839436,,,,,,,,,,,,,,
4900,0.8212954,2.0614095,,,,,,,,,,,,,,
5000,0.8201158,2.0388763,,,,,,,,,,,,,,
5100,0.922712,2.0180707,,,,,,,,,,,,,,
5200,0.89652205,2.0065951,,,,,,,,,,,,,,
