global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.2919553,6.9077535,,,,,,,,,,,,,,
1,,,0.0008593749953433,6.907756328582764,0.0009999999310821,6.9077558517456055,50000.0,0.0010000000474974,6.907756805419922,10000.0,34.00022578239441,64.13885116577148,34.00022578239441,30.13853859901428,0.0,0.0
100,0.37659526,6.904312,,,,,,,,,,,,,,
200,0.3509707,6.892668,,,,,,,,,,,,,,
300,0.5187577,6.8431487,,,,,,,,,,,,,,
400,0.7402589,6.8125906,,,,,,,,,,,,,,
500,0.53772455,6.8132725,,,,,,,,,,,,,,
600,1.0234776,6.7523937,,,,,,,,,,,,,,
700,0.70563626,6.6762586,,,,,,,,,,,,,,
800,0.8845073,6.6316,,,,,,,,,,,,,,
864,,,0.01708984375,6.374186038970947,0.0169200003147125,6.388251781463623,50000.0,0.0127000007778406,6.433145999908447,10000.0,453.9772663116455,519.8541326522827,453.9772663116455,65.81416869163513,0.0183992385864257,0.0
900,0.7145282,6.583419,,,,,,,,,,,,,,
1000,1.0284473,6.602406,,,,,,,,,,,,,,
1100,0.8624968,6.6336412,,,,,,,,,,,,,,
1200,1.6164496,6.500366,,,,,,,,,,,,,,
1300,0.92653483,6.677701,,,,,,,,,,,,,,
1400,0.99646914,6.467768,,,,,,,,,,,,,,
1500,1.2736408,6.7039127,,,,,,,,,,,,,,
1600,1.4053991,6.3390036,,,,,,,,,,,,,,
1700,1.0985726,6.3297687,,,,,,,,,,,,,,
1785,,,0.0503515601158142,5.795556545257568,0.048539999872446,5.824850559234619,50000.0,0.0368000008165836,5.947690486907959,10000.0,874.0901634693146,979.012511730194,874.0901634693146,104.78045845031738,0.050161600112915,0.0
1800,1.087115,6.313601,,,,,,,,,,,,,,
1900,1.19471,6.277874,,,,,,,,,,,,,,
2000,1.3580103,6.5524373,,,,,,,,,,,,,,
2100,1.1504956,6.203087,,,,,,,,,,,,,,
2200,1.5609761,6.2499094,,,,,,,,,,,,,,
2300,1.1550694,6.2338,,,,,,,,,,,,,,
2400,1.3042578,6.160651,,,,,,,,,,,,,,
2500,1.0850233,6.5909066,,,,,,,,,,,,,,
2600,1.3903081,6.167694,,,,,,,,,,,,,,
2700,1.1040297,6.3824224,,,,,,,,,,,,,,
2708,,,0.07275390625,5.425717830657959,0.0682599991559982,5.4650092124938965,50000.0,0.0502000041306018,5.638961315155029,10000.0,1294.3986456394196,1438.6663777828217,1294.3986456394196,144.04840278625488,0.0794043540954589,0.0
2800,1.1820748,6.1543183,,,,,,,,,,,,,,
2900,1.260597,6.131097,,,,,,,,,,,,,,
3000,0.8041457,6.4438286,,,,,,,,,,,,,,
3100,1.2167356,6.027967,,,,,,,,,,,,,,
3200,0.86570853,6.6371994,,,,,,,,,,,,,,
3300,1.1460798,6.0302,,,,,,,,,,,,,,
3400,1.197944,6.061206,,,,,,,,,,,,,,
3500,1.0631756,5.9942713,,,,,,,,,,,,,,
3600,1.1721869,6.055197,,,,,,,,,,,,,,
3630,,,0.1091406196355819,5.063491344451904,0.0984599962830543,5.12637186050415,50000.0,0.0756999999284744,5.355987071990967,10000.0,1714.635325908661,1898.3418984413147,1714.635325908661,183.41586256027225,0.1033854484558105,0.0
3700,0.9261065,6.278217,,,,,,,,,,,,,,
3800,0.88390005,6.1177444,,,,,,,,,,,,,,
3900,2.1769443,5.985756,,,,,,,,,,,,,,
4000,1.0503231,6.4436917,,,,,,,,,,,,,,
4100,1.1038028,6.0486207,,,,,,,,,,,,,,
4200,1.069911,5.8232923,,,,,,,,,,,,,,
4300,1.0877109,5.8144736,,,,,,,,,,,,,,
4400,0.87822807,6.2684865,,,,,,,,,,,,,,
4500,1.1116664,5.7596006,,,,,,,,,,,,,,
4552,,,0.1644726544618606,4.604984760284424,0.143119990825653,4.721293449401856,50000.0,0.106500007212162,5.0176777839660645,10000.0,2134.942580461502,2353.803330421448,2134.942580461502,218.49655675888064,0.1298916339874267,0.0
4600,0.80922574,6.6201262,,,,,,,,,,,,,,
4700,1.1231447,5.814674,,,,,,,,,,,,,,
4800,1.0549357,5.928412,,,,,,,,,,,,,,
4900,0.8754273,6.546876,,,,,,,,,,,,,,
5000,0.9114704,6.35841,,,,,,,,,,,,,,
5100,1.3197992,5.6071568,,,,,,,,,,,,,,
5200,1.1260432,5.788674,,,,,,,,,,,,,,
5300,1.154767,5.5896416,,,,,,,,,,,,,,
5400,1.0770575,6.0156198,,,,,,,,,,,,,,
5473,,,0.1963085830211639,4.357907772064209,0.1792799979448318,4.431841850280762,50000.0,0.1381999999284744,4.75654411315918,10000.0,2555.2755966186523,2808.118916273117,2555.2755966186523,252.4030647277832,0.1591732501983642,0.0
5500,1.332841,5.6926284,,,,,,,,,,,,,,
5600,0.945159,6.0127115,,,,,,,,,,,,,,
5700,1.0956879,5.7036767,,,,,,,,,,,,,,
5800,1.1351709,5.505778,,,,,,,,,,,,,,
5900,0.90810925,5.7795763,,,,,,,,,,,,,,
6000,1.081264,5.3550467,,,,,,,,,,,,,,
6100,1.0388342,6.5422506,,,,,,,,,,,,,,
6200,0.8380175,6.0163555,,,,,,,,,,,,,,
6300,0.8516576,6.336608,,,,,,,,,,,,,,
6396,,,0.2514062523841858,3.91365122795105,0.2306199967861175,4.019598484039307,50000.0,0.1730000078678131,4.418845176696777,10000.0,2975.428004980088,3264.80242729187,2975.428004980088,288.8565876483917,0.1901607513427734,0.0
6400,1.0463549,5.3353424,,,,,,,,,,,,,,
6500,1.1356792,6.429258,,,,,,,,,,,,,,
6600,1.170448,5.330953,,,,,,,,,,,,,,
6700,1.087127,5.244077,,,,,,,,,,,,,,
6800,0.72437257,6.3956666,,,,,,,,,,,,,,
6900,1.0137622,5.361326,,,,,,,,,,,,,,
7000,1.0365323,5.2645326,,,,,,,,,,,,,,
7100,1.2397124,5.199209,,,,,,,,,,,,,,
7200,0.94411695,6.1297474,,,,,,,,,,,,,,
7300,1.323659,5.194558,,,,,,,,,,,,,,
7320,,,0.2916015684604645,3.662829160690308,0.2649999856948852,3.806907415390015,50000.0,0.203900009393692,4.221038818359375,10000.0,3395.463133573532,3718.7628943920135,3395.463133573532,322.7090003490448,0.2164924144744873,0.0
7400,0.79485565,6.3386784,,,,,,,,,,,,,,
7500,1.034121,5.1515417,,,,,,,,,,,,,,
7600,1.2494866,5.0778046,,,,,,,,,,,,,,
7700,1.1574705,5.221729,,,,,,,,,,,,,,
7800,0.9630364,5.1502743,,,,,,,,,,,,,,
7900,0.7295756,5.879191,,,,,,,,,,,,,,
8000,1.1314645,5.1195765,,,,,,,,,,,,,,
