global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,1.8176769,0.7969516,,,,,,,,,,,,,,,,,
1,,,0.4159256517887115,0.7988808155059814,0.0215982155287161,0.4129833579063415,0.7986935973167419,0.0252096170502471,43793.0,0.413312017917633,0.7984466552734375,0.0260650279516998,43793.0,19.18818688392639,556.0487859249115,19.18818688392639,536.8605499267578,0.0,0.0
100,0.3168575,0.29237947,,,,,,,,,,,,,,,,,
200,0.10401216,0.11525812,,,,,,,,,,,,,,,,,
300,0.03403454,0.07123977,,,,,,,,,,,,,,,,,
400,0.020361101,0.062121026,,,,,,,,,,,,,,,,,
500,0.037369,0.055113003,,,,,,,,,,,,,,,,,
600,0.08303836,0.051122222,,,,,,,,,,,,,,,,,
700,0.022644823,0.051207032,,,,,,,,,,,,,,,,,
744,,,0.9869332909584044,0.0506426654756069,0.0564247931206779,0.9842758178710938,0.060369711369276,0.0555193829226929,43793.0,0.983284831047058,0.0636374056339263,0.0572574487730643,43793.0,259.19083619117737,918.4641320705414,259.19083619117737,659.2226083278656,0.0308315753936767,0.0
800,0.0139924325,0.047376785,,,,,,,,,,,,,,,,,
900,0.024515338,0.053743392,,,,,,,,,,,,,,,,,
1000,0.029711735,0.050741546,,,,,,,,,,,,,,,,,
1100,0.018164707,0.04895498,,,,,,,,,,,,,,,,,
1200,0.025821256,0.04787698,,,,,,,,,,,,,,,,,
1300,0.043173265,0.050634526,,,,,,,,,,,,,,,,,
1400,0.028970411,0.047887404,,,,,,,,,,,,,,,,,
1481,,,0.9874383211135864,0.0463490262627601,0.1024011862839557,0.9846505522727966,0.0559681691229343,0.1030645214502391,43793.0,0.9836386442184448,0.0592108108103275,0.1004557028126341,43793.0,499.22732520103455,1281.8988349437714,499.22732520103455,782.5733218193054,0.0585832595825195,0.0
1500,0.018785696,0.048534907,,,,,,,,,,,,,,,,,
1600,0.024491739,0.045746952,,,,,,,,,,,,,,,,,
1700,0.0373838,0.044479538,,,,,,,,,,,,,,,,,
1800,0.016535696,0.04489483,,,,,,,,,,,,,,,,,
1900,0.015485273,0.04706202,,,,,,,,,,,,,,,,,
2000,0.018703071,0.04769511,,,,,,,,,,,,,,,,,
2100,0.011753742,0.039850794,,,,,,,,,,,,,,,,,
2200,0.010969804,0.03860945,,,,,,,,,,,,,,,,,
2219,,,0.9876528978347778,0.044420201331377,0.1416577263864256,0.984782874584198,0.0541465990245342,0.137276791969974,43793.0,0.9837620854377748,0.0573773942887783,0.1340239544379468,43793.0,739.374596118927,1644.7690522670746,739.374596118927,905.2488882541656,0.0856134891510009,0.0
2300,0.01930325,0.04200928,,,,,,,,,,,,,,,,,
2400,0.011556304,0.0405158,,,,,,,,,,,,,,,,,
2500,0.012202272,0.04269539,,,,,,,,,,,,,,,,,
2600,0.018665249,0.04210348,,,,,,,,,,,,,,,,,
2700,0.018503105,0.04549755,,,,,,,,,,,,,,,,,
2800,0.019552594,0.04496784,,,,,,,,,,,,,,,,,
2900,0.01136059,0.04445969,,,,,,,,,,,,,,,,,
2972,,,0.988052487373352,0.042341161519289,0.1634633712465514,0.9852432012557985,0.0518907941877841,0.1526518339536486,43793.0,0.9842371940612792,0.0549632683396339,0.1510426967436176,43793.0,979.5938329696656,2009.3818798065183,979.5938329696656,1029.594246149063,0.1141455173492431,0.0
3000,0.01611384,0.042463884,,,,,,,,,,,,,,,,,
3100,0.010604904,0.04193078,,,,,,,,,,,,,,,,,
3200,0.009723875,0.043793134,,,,,,,,,,,,,,,,,
3300,0.011847022,0.042650662,,,,,,,,,,,,,,,,,
3400,0.0126790395,0.044060968,,,,,,,,,,,,,,,,,
3500,0.011518176,0.038687497,,,,,,,,,,,,,,,,,
3600,0.011132275,0.038447365,,,,,,,,,,,,,,,,,
3700,0.010035537,0.040817223,,,,,,,,,,,,,,,,,
