global_step,grad_norm,loss,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.4073896,0.70808744,,,,,,,,,,,
1,,,0.7075171364740755,0.7065163343942286,83274637.0,0.7073875930098684,95000000.0,20.41549754142761,801.339747428894,20.41549754142761,780.9242124557495,0.0,0.0
100,0.10371736,0.12664557,,,,,,,,,,,
183,,,0.1271871388099103,0.128920479360426,83274637.0,0.1318383534745066,95000000.0,140.66957092285156,1552.8158721923828,140.66957092285156,1412.1124548912048,0.0275628566741943,0.0
200,0.05960973,0.12568417,,,,,,,,,,,
300,0.010365392,0.1220967,,,,,,,,,,,
357,,,0.1301833171303729,0.1277769713631602,83274637.0,0.1304574425370065,95000000.0,261.05939412117004,2295.6186287403107,261.05939412117004,2034.498508453369,0.0482709407806396,0.0
400,0.044213112,0.12639198,,,,,,,,,,,
500,0.02943876,0.13026261,,,,,,,,,,,
537,,,0.1262307041705404,0.1273617779289393,83274637.0,0.1297183601459704,95000000.0,381.33195638656616,3028.751186609268,381.33195638656616,2647.331680059433,0.069040298461914,0.0
600,0.0057862224,0.12046848,,,,,,,,,,,
700,0.018406529,0.12634963,,,,,,,,,,,
714,,,0.1260030443469683,0.1265429995104162,83274637.0,0.1287761107319079,95000000.0,501.7907288074493,3751.5082404613495,501.7907288074493,3249.598855018616,0.0938754081726074,0.0
800,0.03489539,0.12097598,,,,,,,,,,,
889,,,0.1266442178016376,0.1269329799259305,83274637.0,0.1293202573704769,95000000.0,621.9414341449738,4456.42281794548,621.9414341449738,3834.333093643189,0.1173727512359619,0.0
900,0.0126120625,0.12574846,,,,,,,,,,,
1000,0.03339705,0.13155031,,,,,,,,,,,
1069,,,0.1271526435003528,0.1278378501184768,83274637.0,0.1301694638363487,95000000.0,742.3252635002136,5121.351807594299,742.3252635002136,4378.849170207977,0.1401965618133545,0.0
1100,0.012081907,0.12793505,,,,,,,,,,,
1200,0.009121256,0.119793296,,,,,,,,,,,
1254,,,0.1242560849718327,0.125565447074868,83274637.0,0.1280532586759868,95000000.0,862.3552062511444,5773.757102012634,862.3552062511444,4911.195806980133,0.1622538566589355,0.0
1300,0.03893512,0.13605224,,,,,,,,,,,
1400,0.04171889,0.13143443,,,,,,,,,,,
1434,,,0.1224136979629596,0.1257100016173366,83274637.0,0.1281122845497533,95000000.0,982.542487859726,6438.3228328228,982.542487859726,5455.546610832214,0.1836435794830322,0.0
1500,0.03444402,0.12839966,,,,,,,,,,,
1600,0.013148673,0.12607083,,,,,,,,,,,
1609,,,0.1236820129455073,0.1255223536084451,83274637.0,0.1278192471011513,95000000.0,1102.916160583496,7096.895583152771,1102.916160583496,5993.718648195267,0.2044479846954345,0.0
1700,0.024152048,0.12251246,,,,,,,,,,,
1785,,,0.1258179464219313,0.1255218474179224,83274637.0,0.1279375389494243,95000000.0,1223.486125946045,7659.149473905563,1223.486125946045,6435.375310897827,0.225440502166748,0.0
1800,0.049747232,0.12641695,,,,,,,,,,,
1900,0.025512276,0.12431541,,,,,,,,,,,
