global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.725228,11.120249,,,,,,,,,,,,,,,,,
1,,,0.0006708127912133,11.12966251373291,0.0,0.0004835649742744,11.12306308746338,0.0,3000.0,0.0007088489946909,11.114374160766602,0.0,3003.0,37.97205352783203,938.4486303329468,37.97205352783203,900.4765393733978,0.0,0.0
100,0.21887526,8.272218,,,,,,,,,,,,,,,,,
200,0.38372335,7.484184,,,,,,,,,,,,,,,,,
300,0.60493875,6.904033,,,,,,,,,,,,,,,,,
400,0.4638379,6.318812,,,,,,,,,,,,,,,,,
500,0.3883469,5.914494,,,,,,,,,,,,,,,,,
600,0.48332554,5.589924,,,,,,,,,,,,,,,,,
700,0.51485074,5.3105464,,,,,,,,,,,,,,,,,
800,0.35538694,5.034418,,,,,,,,,,,,,,,,,
900,0.47955674,4.7558756,,,,,,,,,,,,,,,,,
1000,0.6570616,4.662245,,,,,,,,,,,,,,,,,
1100,0.6227917,4.310379,,,,,,,,,,,,,,,,,
1200,0.57548285,4.0753136,,,,,,,,,,,,,,,,,
1300,0.47599283,4.01641,,,,,,,,,,,,,,,,,
1400,0.52494824,3.7851775,,,,,,,,,,,,,,,,,
1500,0.5289649,3.5601988,,,,,,,,,,,,,,,,,
1600,0.44953576,3.3836448,,,,,,,,,,,,,,,,,
1700,0.4503388,3.4285252,,,,,,,,,,,,,,,,,
1800,0.39155906,3.3259916,,,,,,,,,,,,,,,,,
1900,0.5687533,3.2698247,,,,,,,,,,,,,,,,,
2000,0.44308496,3.159562,,,,,,,,,,,,,,,,,
2100,0.35789463,3.066498,,,,,,,,,,,,,,,,,
2200,0.41886663,3.1343932,,,,,,,,,,,,,,,,,
2300,0.38303238,3.0801651,,,,,,,,,,,,,,,,,
2302,,,0.5118868350982666,2.8945295810699463,21.798427704443863,0.5098015069961548,2.891077995300293,17.50913139290973,3000.0,0.5070478320121765,2.945228576660156,16.23465916489031,3003.0,877.8537795543671,2248.415539741516,877.8537795543671,1370.3998427391052,0.0915694236755371,0.0
2400,0.39508376,2.8956304,,,,,,,,,,,,,,,,,
2500,0.33646703,2.9960992,,,,,,,,,,,,,,,,,
2600,0.3957514,2.8347135,,,,,,,,,,,,,,,,,
2700,0.31320435,2.8561444,,,,,,,,,,,,,,,,,
2800,0.26729307,2.7026067,,,,,,,,,,,,,,,,,
2900,0.26953614,2.7543688,,,,,,,,,,,,,,,,,
3000,0.24678704,2.709902,,,,,,,,,,,,,,,,,
3100,0.30836302,2.7077296,,,,,,,,,,,,,,,,,
3200,0.35101584,2.5858142,,,,,,,,,,,,,,,,,
3300,0.23874788,2.5429776,,,,,,,,,,,,,,,,,
3400,0.2481794,2.5790415,,,,,,,,,,,,,,,,,
3500,0.22397053,2.4988787,,,,,,,,,,,,,,,,,
3600,0.26213962,2.5137556,,,,,,,,,,,,,,,,,
3700,0.20281321,2.5625422,,,,,,,,,,,,,,,,,
3800,0.20899118,2.4696174,,,,,,,,,,,,,,,,,
3900,0.2304461,2.4649239,,,,,,,,,,,,,,,,,
4000,0.19710103,2.6012518,,,,,,,,,,,,,,,,,
4100,0.22324988,2.3901448,,,,,,,,,,,,,,,,,
4200,0.20932771,2.3625617,,,,,,,,,,,,,,,,,
4300,0.22953755,2.356823,,,,,,,,,,,,,,,,,
4400,0.18655264,2.3360684,,,,,,,,,,,,,,,,,
4500,0.17303692,2.3230548,,,,,,,,,,,,,,,,,
4600,0.18371367,2.3282235,,,,,,,,,,,,,,,,,
4607,,,0.5724933743476868,2.27587366104126,26.642778119238887,0.5883870124816895,2.16740345954895,23.35456405805425,3000.0,0.5886119604110718,2.14756727218628,21.83645237670241,3003.0,1717.9510114192965,3537.737144947052,1717.9510114192965,1819.5305128097527,0.1161665916442871,0.0
4700,0.19333638,2.3663044,,,,,,,,,,,,,,,,,
4800,0.16526279,2.2958837,,,,,,,,,,,,,,,,,
4900,0.18257584,2.3164883,,,,,,,,,,,,,,,,,
5000,0.16423742,2.219531,,,,,,,,,,,,,,,,,
5100,0.1905681,2.2659192,,,,,,,,,,,,,,,,,
5200,0.1963034,2.209758,,,,,,,,,,,,,,,,,
5300,0.17518897,2.211074,,,,,,,,,,,,,,,,,
5400,0.17478536,2.264068,,,,,,,,,,,,,,,,,
5500,0.15040073,2.2820966,,,,,,,,,,,,,,,,,
5600,0.17927234,2.1624415,,,,,,,,,,,,,,,,,
5700,0.15802926,2.1998866,,,,,,,,,,,,,,,,,
5800,0.19136491,2.1412961,,,,,,,,,,,,,,,,,
5900,0.16127153,2.1341417,,,,,,,,,,,,,,,,,
6000,0.1583638,2.1834874,,,,,,,,,,,,,,,,,
6100,0.1867782,2.255277,,,,,,,,,,,,,,,,,
6200,0.15530622,2.1372895,,,,,,,,,,,,,,,,,
6300,0.19860497,2.2156324,,,,,,,,,,,,,,,,,
6400,0.1615611,2.2132847,,,,,,,,,,,,,,,,,
6500,0.17532712,2.234128,,,,,,,,,,,,,,,,,
6600,0.16268836,2.1157367,,,,,,,,,,,,,,,,,
6700,0.18521269,2.1610837,,,,,,,,,,,,,,,,,
6800,0.14746332,2.1763203,,,,,,,,,,,,,,,,,
6900,0.17076617,2.094633,,,,,,,,,,,,,,,,,
6912,,,0.6066136360168457,2.0027647018432617,29.017854244266523,0.6156030297279358,1.9432120323181152,25.35619328040451,3000.0,0.6200685501098633,1.8967156410217283,24.104531101372096,3003.0,2557.946650266648,4827.942455291748,2557.946650266648,2269.650138616562,0.1388981342315673,0.0
7000,0.1868866,2.246604,,,,,,,,,,,,,,,,,
7100,0.16178605,2.1798859,,,,,,,,,,,,,,,,,
7200,0.18504375,2.1500673,,,,,,,,,,,,,,,,,
7300,0.15706912,2.003743,,,,,,,,,,,,,,,,,
7400,0.17228512,2.1404243,,,,,,,,,,,,,,,,,
7500,0.14443426,2.069366,,,,,,,,,,,,,,,,,
7600,0.16331434,2.164281,,,,,,,,,,,,,,,,,
7700,0.15993975,2.1808534,,,,,,,,,,,,,,,,,
7800,0.15012805,1.9865309,,,,,,,,,,,,,,,,,
7900,0.17578469,2.0673082,,,,,,,,,,,,,,,,,
8000,0.18078229,2.1677597,,,,,,,,,,,,,,,,,
8100,0.23737773,2.0866435,,,,,,,,,,,,,,,,,
8200,0.1824337,2.0817595,,,,,,,,,,,,,,,,,
8300,0.17011201,2.0971446,,,,,,,,,,,,,,,,,
8400,0.16869423,2.08519,,,,,,,,,,,,,,,,,
8500,0.19561577,2.045548,,,,,,,,,,,,,,,,,
8600,0.16517131,2.0041316,,,,,,,,,,,,,,,,,
8700,0.1756661,2.0450118,,,,,,,,,,,,,,,,,
8800,0.16353321,2.0790687,,,,,,,,,,,,,,,,,
8900,0.17540805,2.0843074,,,,,,,,,,,,,,,,,
9000,0.1590442,2.057417,,,,,,,,,,,,,,,,,
9100,0.15968852,1.9399925,,,,,,,,,,,,,,,,,
9200,0.18134679,2.1622221,,,,,,,,,,,,,,,,,
