global_step,grad_norm,loss,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.130725,1.1220623,,,,,,,,,,,,,,
1,,,0.2384166376931326,1.0998219762529646,0.2354174921468328,1.0996187174662353,3554.0,0.2584000805575432,1.0956219265960974,3581.0,56.391112089157104,258.9508192539215,56.391112089157104,202.559326171875,0.0,0.0
100,0.08013673,0.3275945,,,,,,,,,,,,,,
200,0.24918945,0.30402273,,,,,,,,,,,,,,
300,0.34409615,0.3138375,,,,,,,,,,,,,,
337,,,0.7199898447309222,0.2892417567116873,0.6970055472267164,0.310480309928074,3554.0,0.7142116841707973,0.3128357359697885,3581.0,136.3739686012268,343.41506576538086,136.3739686012268,206.9951455593109,0.0345721244812011,0.0
400,0.40607318,0.3285567,,,,,,,,,,,,,,
500,0.53232586,0.29132095,,,,,,,,,,,,,,
582,,,0.7176377432686942,0.2864444255828857,0.6977407168859032,0.3073082335154931,3554.0,0.7143449695441217,0.309186784690467,3581.0,216.5176022052765,427.6772720813751,216.5176022052765,211.06392359733584,0.0766663551330566,0.0
600,0.058449563,0.25742507,,,,,,,,,,,,,,
700,0.52254415,0.2359663,,,,,,,,,,,,,,
800,0.26233798,0.24539708,,,,,,,,,,,,,,
832,,,0.7342916897365025,0.2757127285003662,0.7110329168058878,0.2970286011360439,3554.0,0.7280837258490994,0.2989926011959822,3581.0,296.8364827632904,512.1105699539185,296.8364827632904,215.13433575630188,0.1128833293914794,0.0
900,0.1583623,0.32193533,,,,,,,,,,,,,,
1000,0.09597534,0.22472113,,,,,,,,,,,,,,
1100,0.18203972,0.32535866,,,,,,,,,,,,,,
1128,,,0.7332958493913923,0.2785420077187674,0.7100512022105374,0.2995688932694675,3554.0,0.7270126023195337,0.3016011425317648,3581.0,376.9990062713623,596.3894002437592,376.9990062713623,219.2087481021881,0.1449482440948486,0.0
1200,0.094448276,0.28865162,,,,,,,,,,,,,,
1300,0.2599754,0.25903004,,,,,,,,,,,,,,
1400,0.3638671,0.24560462,,,,,,,,,,,,,,
1473,,,0.7385317257472447,0.2712824514933994,0.7153012560671075,0.292653441764561,3554.0,0.7326609705520455,0.2942166215246265,3581.0,457.1517524719238,680.6443018913269,457.1517524719238,223.27605557441711,0.1681487560272216,0.0
1500,0.44677216,0.31872678,,,,,,,,,,,,,,
1600,0.18950914,0.23406258,,,,,,,,,,,,,,
1700,0.12797159,0.3326422,,,,,,,,,,,,,,
1800,0.17747803,0.20437652,,,,,,,,,,,,,,
1820,,,0.7382958275931222,0.2751588821411133,0.7154874184457654,0.2962919888901589,3554.0,0.7325720000087266,0.2979964379057875,3581.0,537.2392702102661,764.8391892910004,537.2392702102661,227.3480653762817,0.1919243335723877,0.0
1900,0.07745711,0.29840702,,,,,,,,,,,,,,
2000,0.25118476,0.3058094,,,,,,,,,,,,,,
2100,0.04799412,0.31828246,,,,,,,,,,,,,,
2161,,,0.7415499005998883,0.2701513086046491,0.7184250745199071,0.2918283852151624,3554.0,0.7356083158073862,0.2934923808490121,3581.0,617.2763676643372,848.9818904399872,617.2763676643372,231.41916298866272,0.2149121761322021,0.0
2200,0.2499049,0.23620202,,,,,,,,,,,,,,
2300,0.05843782,0.2930182,,,,,,,,,,,,,,
2400,0.19244525,0.24558763,,,,,,,,,,,,,,
2500,0.1311621,0.25883913,,,,,,,,,,,,,,
2508,,,0.7426836150033134,0.2681118590491159,0.7191463678689505,0.2898782140831633,3554.0,0.7364003922612399,0.2914261507675056,3581.0,697.3838765621185,933.196018218994,697.3838765621185,235.4900426864624,0.2387645244598388,0.0
2600,0.18265642,0.23491712,,,,,,,,,,,,,,
2700,0.07213435,0.3115383,,,,,,,,,,,,,,
2800,0.0928279,0.27458748,,,,,,,,,,,,,,
2854,,,0.7407185690743583,0.2691434962408883,0.7170123012802476,0.2910748054019239,3554.0,0.7343460249188425,0.2924938313756632,3581.0,777.5420806407928,1017.460663318634,777.5420806407928,239.561717748642,0.2617554664611816,0.0
2900,0.16429672,0.2938419,,,,,,,,,,,,,,
3000,0.09822041,0.26016802,,,,,,,,,,,,,,
3100,0.11980322,0.23845834,,,,,,,,,,,,,,
3197,,,0.7446472985403878,0.2674750770841326,0.7210393163952589,0.2893060567208603,3554.0,0.7381361700642278,0.2908867029330145,3581.0,857.5538339614868,1101.583218574524,857.5538339614868,243.637444972992,0.2851660251617431,0.0
3200,0.20207025,0.30822918,,,,,,,,,,,,,,
3300,0.13592179,0.2536915,,,,,,,,,,,,,,
3400,0.031421624,0.30269858,,,,,,,,,,,,,,
3500,0.086290985,0.25007337,,,,,,,,,,,,,,
3545,,,0.7404789924621582,0.2675669022968837,0.7183150944578293,0.289257592677265,3554.0,0.7352689323862049,0.2907484747517279,3581.0,937.6811022758484,1185.814774274826,937.6811022758484,247.7060973644257,0.3091092109680176,0.0
3600,0.077255584,0.31853363,,,,,,,,,,,,,,
3700,0.3100473,0.3526002,,,,,,,,,,,,,,
3800,0.048381675,0.27417725,,,,,,,,,,,,,,
3894,,,0.742952687399728,0.2677767276763916,0.7204911334499859,0.2893170135103053,3554.0,0.7374393364065555,0.2907551560645595,3581.0,1017.7604601383208,1270.006408214569,1017.7604601383208,251.7816228866577,0.3340692520141601,0.0
3900,0.10747234,0.299761,,,,,,,,,,,,,,
4000,0.13284613,0.2544521,,,,,,,,,,,,,,
4100,0.14264257,0.19326648,,,,,,,,,,,,,,
4200,0.13502698,0.2712496,,,,,,,,,,,,,,
4239,,,0.7461169787815639,0.2658652407782418,0.7225389196152223,0.2877639315406056,3554.0,0.739725777104859,0.2891597880960276,3581.0,1097.8150520324707,1354.166056394577,1097.8150520324707,255.8511726856232,0.3580706119537353,0.0
4300,0.0880667,0.38084793,,,,,,,,,,,,,,
4400,0.046944726,0.3165134,,,,,,,,,,,,,,
4500,0.15188596,0.2589569,,,,,,,,,,,,,,
4587,,,0.7441460745675224,0.2663721527372087,0.7196655616910523,0.2887165883181802,3554.0,0.7370788863969562,0.2900792185536512,3581.0,1178.0337393283844,1438.4921023845673,1178.0337393283844,259.9235010147095,0.3812909126281738,0.0
4600,0.10976906,0.2629108,,,,,,,,,,,,,,
4700,0.15732892,0.25771275,,,,,,,,,,,,,,
4800,0.14643991,0.22009856,,,,,,,,,,,,,,
4900,0.07395892,0.30662218,,,,,,,,,,,,,,
4937,,,0.7458579880850655,0.2657783882958548,0.7220892447330473,0.2878372286837894,3554.0,0.739319989615331,0.2892136817469806,3581.0,1258.2251710891724,1522.78990483284,1258.2251710891724,263.99485969543457,0.404461145401001,0.0
5000,0.1268579,0.2465822,,,,,,,,,,,,,,
5100,0.14708252,0.24585675,,,,,,,,,,,,,,
5200,0.14521506,0.23001847,,,,,,,,,,,,,,
5281,,,0.7460690225873675,0.2662630251475743,0.7228021573403207,0.2881349854477349,3554.0,0.7398108615784696,0.289568984418633,3581.0,1338.2833817005155,1606.9511659145355,1338.2833817005155,268.0642638206482,0.4267683029174804,0.0
5300,0.08943622,0.20991458,,,,,,,,,,,,,,
5400,0.16697484,0.26337817,,,,,,,,,,,,,,
5500,0.163502,0.2836933,,,,,,,,,,,,,,
5600,0.06651434,0.26581958,,,,,,,,,,,,,,
5627,,,0.7479839324951172,0.264906849179949,0.7236124102024127,0.2873642491569798,3554.0,0.7408307844352137,0.2887484101202527,3581.0,1418.387591600418,1691.168239593506,1418.387591600418,272.1420018672943,0.4503428936004638,0.0
5700,0.098243445,0.33385253,,,,,,,,,,,,,,
5800,0.05587707,0.36025366,,,,,,,,,,,,,,
5900,0.043268718,0.32516852,,,,,,,,,,,,,,
5975,,,0.7471363885062081,0.2647814069475446,0.7228996349843486,0.2870195911516953,3554.0,0.7401961960695337,0.288400368263055,3581.0,1498.3514828681946,1775.244146347046,1498.3514828681946,276.2174243927002,0.4755406379699707,0.0
6000,0.3010619,0.24601421,,,,,,,,,,,,,,
6100,0.08374709,0.2885128,,,,,,,,,,,,,,
6200,0.11889995,0.2947234,,,,,,,,,,,,,,
6300,0.29899684,0.2516868,,,,,,,,,,,,,,
6323,,,0.7470765113830566,0.2650374174118042,0.7230641585625351,0.2872435699102243,3554.0,0.7403354809890743,0.2885712530652227,3581.0,1578.4904873371124,1859.4913849830627,1578.4904873371124,280.2893924713135,0.5003418922424316,0.0
6400,0.1485045,0.2569887,,,,,,,,,,,,,,
6500,0.051899336,0.20906222,,,,,,,,,,,,,,
6600,0.24322747,0.1966787,,,,,,,,,,,,,,
6670,,,0.7462148666381836,0.264569810458592,0.7219730134619443,0.2871640730789691,3554.0,0.73911150538432,0.2885813091228009,3581.0,1658.508949995041,1943.62032198906,1658.508949995041,284.363648891449,0.5252387523651123,0.0
6700,0.11618533,0.33645377,,,,,,,,,,,,,,
6800,0.063251786,0.30806798,,,,,,,,,,,,,,
6900,0.09041195,0.34454072,,,,,,,,,,,,,,
7000,0.25850224,0.23599207,,,,,,,,,,,,,,
7018,,,0.745499679020473,0.2654059273856027,0.7219162717184862,0.2875164592272791,3554.0,0.7390810985932701,0.2888908311662245,3581.0,1738.528511285782,2027.7436203956604,1738.528511285782,288.43237042427063,0.5486984252929688,0.0
7100,0.17099896,0.28328955,,,,,,,,,,,,,,
7200,0.11657627,0.3139846,,,,,,,,,,,,,,
7300,0.09019787,0.281382,,,,,,,,,,,,,,
7366,,,0.7471366609845843,0.2649506500789097,0.7230871712550999,0.2871706334137152,3554.0,0.7401437000401424,0.2886655413881422,3581.0,1818.5980372428887,2111.922720432281,1818.5980372428887,292.50692319869995,0.5723929405212402,0.0
7400,0.17899609,0.21628088,,,,,,,,,,,,,,
7500,0.17904757,0.22918083,,,,,,,,,,,,,,
7600,0.1869908,0.21273714,,,,,,,,,,,,,,
7700,0.20082739,0.19402641,,,,,,,,,,,,,,
7712,,,0.74489654813494,0.2655230249677385,0.7204773945290518,0.2879726944442002,3554.0,0.7377579259459648,0.2892601100534941,3581.0,1898.6324636936188,2196.0656032562256,1898.6324636936188,296.5782120227814,0.5983188152313232,0.0
7800,0.12208676,0.29802403,,,,,,,,,,,,,,
7900,0.08308976,0.35803717,,,,,,,,,,,,,,
8000,0.11416018,0.24554859,,,,,,,,,,,,,,
8062,,,0.7482733726501465,0.2648387125560215,0.7244876481605234,0.2870159675112989,3554.0,0.7416393596411617,0.2883994137897933,3581.0,1978.7172708511357,2280.256668329239,1978.7172708511357,300.6479024887085,0.6236989498138428,0.0
8062,,,,,,,,,,,1978.7172708511353,,,,,0.0
