global_step,grad_norm,loss,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,11.462805,1.205889,,,,,,,,,,,
1,,,1.2087496365391233,1.2014791517681729,83274637.0,1.2045833081414474,95000000.0,18.817258834838867,807.8619921207428,18.817258834838867,789.0446937084198,0.0,0.0
100,0.071425185,0.12019351,,,,,,,,,,,
183,,,0.1278515188433464,0.1287038725557954,83274637.0,0.1314888969366776,95000000.0,139.51362490653992,1590.7417414188385,139.51362490653992,1451.193811416626,0.027919054031372,0.0
200,0.05924954,0.13903196,,,,,,,,,,,
300,0.06533368,0.12525702,,,,,,,,,,,
357,,,0.1252776052240493,0.1271161402895473,83274637.0,0.1297014794202302,95000000.0,260.11498379707336,2336.545876264572,260.11498379707336,2076.362182378769,0.0564866065979003,0.0
400,0.033377655,0.12183362,,,,,,,,,,,
500,0.039142035,0.12344751,,,,,,,,,,,
538,,,0.1250187005824263,0.1265432106493676,83274637.0,0.1291569885999177,95000000.0,380.83020520210266,3073.683103084564,380.83020520210266,2692.7577061653137,0.0769233703613281,0.0
600,0.01344431,0.12288745,,,,,,,,,,,
700,0.020722218,0.123577885,,,,,,,,,,,
715,,,0.1250134759096417,0.1261492000826922,83274637.0,0.1287863612253289,95000000.0,501.5063283443451,3805.973586559296,501.5063283443451,3304.3442330360413,0.0988883972167968,0.0
800,0.052377407,0.12584583,,,,,,,,,,,
888,,,0.1256469891599889,0.1259796613389358,83274637.0,0.1285003619757401,95000000.0,621.5448927879333,4515.801623344421,621.5448927879333,3894.105229139328,0.1215641498565673,0.0
900,0.019178953,0.12763691,,,,,,,,,,,
1000,0.04938807,0.13550264,,,,,,,,,,,
1068,,,0.1234735286320155,0.1260174835319587,83274637.0,0.128525582863898,95000000.0,741.6070051193237,5217.348087310791,741.6070051193237,4475.561370134354,0.1439273357391357,0.0
1100,0.00658263,0.14204456,,,,,,,,,,,
1200,0.04677612,0.12935942,,,,,,,,,,,
1249,,,0.1227490286102647,0.1257213830206151,83274637.0,0.1281114284642269,95000000.0,861.6804373264313,5889.418105363846,861.6804373264313,5027.531148433685,0.1646909713745117,0.0
1300,0.018106228,0.12241062,,,,,,,,,,,
1400,0.07539979,0.12941392,,,,,,,,,,,
1426,,,0.1246953570289806,0.1255922103046157,83274637.0,0.1279454642475329,95000000.0,982.4170339107512,6562.875961303711,982.4170339107512,5580.225698709488,0.185643196105957,0.0
1500,0.004922091,0.1337175,,,,,,,,,,,
1600,0.02009989,0.13911735,,,,,,,,,,,
1604,,,0.1235765063982902,0.1255172006136679,83274637.0,0.1279644877569901,95000000.0,1102.5696003437042,7173.276115179062,1102.5696003437042,6070.445714712143,0.2074365615844726,0.0
1700,0.088498645,0.1306015,,,,,,,,,,,
1776,,,0.1246517481247209,0.1257625124532684,83274637.0,0.1282788197060033,95000000.0,1222.6450836658478,7637.837061882019,1222.6450836658478,6414.903634786606,0.2290723323822021,0.0
1800,0.01763718,0.117220104,,,,,,,,,,,
1900,0.031226432,0.122089274,,,,,,,,,,,
1954,,,0.124695456428629,0.1251498707596344,83274637.0,0.127675164113898,95000000.0,1343.1871309280396,8251.347687005997,1343.1871309280396,6907.844863176346,0.2506551742553711,0.0
2000,0.013000768,0.12141036,,,,,,,,,,,
2100,0.013495149,0.12043808,,,,,,,,,,,
2144,,,0.1235761223653764,0.1250831759643958,83274637.0,0.127443936091694,95000000.0,1463.1581037044523,8889.712707042694,1463.1581037044523,7426.209614753723,0.2737016677856445,0.0
2200,0.005287248,0.12703927,,,,,,,,,,,
2300,0.009499348,0.11720042,,,,,,,,,,,
2331,,,0.125252609439897,0.1250847223641586,83274637.0,0.1275051309313322,95000000.0,1583.281406402588,9548.18579506874,1583.281406402588,7964.530359506607,0.2965288162231445,0.0
2400,0.0110210925,0.12535265,,,,,,,,,,,
2500,0.01284422,0.12337703,,,,,,,,,,,
2507,,,0.1267426652048931,0.1250378364413401,83274637.0,0.1274699079975328,95000000.0,1703.615050792694,10185.901446580889,1703.615050792694,8481.885344982147,0.3175611495971679,0.0
2600,0.0075356937,0.12415421,,,,,,,,,,,
2684,,,0.1232916171422357,0.1251517855223715,83274637.0,0.1276610174856085,95000000.0,1824.0671820640564,10815.436591625214,1824.0671820640564,8990.940734148026,0.3392865657806396,0.0
2700,0.011808872,0.119768225,,,,,,,,,,,
2800,0.008373472,0.12152786,,,,,,,,,,,
2863,,,0.1233500298932663,0.124826699454252,83274637.0,0.1272024709703947,95000000.0,1944.574628829956,11479.299566030502,1944.574628829956,9534.269513607023,0.3602786064147949,0.0
2900,0.022984825,0.120489456,,,,,,,,,,,
3000,0.0331235,0.12072735,,,,,,,,,,,
3045,,,0.1245352885094266,0.1251230068300519,83274637.0,0.1274849592619243,95000000.0,2064.736346960068,12141.058000802994,2064.736346960068,10075.8374915123,0.3829615116119385,0.0
3100,0.0058887578,0.1251144,,,,,,,,,,,
3200,0.016445346,0.11473449,,,,,,,,,,,
3220,,,0.1227000882532799,0.124808083846143,83274637.0,0.1271892849712171,95000000.0,2184.739155292511,12806.61373114586,2184.739155292511,10621.36034655571,0.4073977470397949,0.0
3300,0.006767278,0.12065528,,,,,,,,,,,
3393,,,0.1252406428937079,0.1247541848312672,83274637.0,0.1271991233758223,95000000.0,2304.8250658512115,13478.09382390976,2304.8250658512115,11172.7266330719,0.4294459819793701,0.0
3400,0.027817262,0.12773971,,,,,,,,,,,
3500,0.009975643,0.12727672,,,,,,,,,,,
3571,,,0.124942989855911,0.1247091829053751,83274637.0,0.1272389699424342,95000000.0,2424.872097969055,14125.62613105774,2424.872097969055,11700.181691408156,0.4539427757263183,0.0
3600,0.019023668,0.1208598,,,,,,,,,,,
3700,0.008672261,0.12713227,,,,,,,,,,,
3746,,,0.1245335034627772,0.1246319910406814,83274637.0,0.1271622003392269,95000000.0,2545.603095293045,14784.741124391556,2545.603095293045,12238.537390470505,0.4765989780426025,0.0
3800,0.019418927,0.12083593,,,,,,,,,,,
3900,0.0076151276,0.1349982,,,,,,,,,,,
