global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.3286792,6.907757,,,,,,,,,,,,,,
1,,,0.0010351561941206,6.907756328582764,0.0009999999310821,6.9077558517456055,50000.0,0.0010000000474974,6.907756805419922,10000.0,42.45515441894531,82.5178644657135,42.45515441894531,40.06261396408081,0.0,0.0
100,0.3491868,6.906249,,,,,,,,,,,,,,
200,0.4333102,6.8949423,,,,,,,,,,,,,,
300,0.6003257,6.858579,,,,,,,,,,,,,,
400,0.65800726,6.8211856,,,,,,,,,,,,,,
500,0.91314083,6.8351703,,,,,,,,,,,,,,
600,0.971586,6.757582,,,,,,,,,,,,,,
700,1.7296199,6.665935,,,,,,,,,,,,,,
800,0.99669135,6.733124,,,,,,,,,,,,,,
898,,,0.0137695306912064,6.404803276062012,0.0135800000280141,6.413737773895264,50000.0,0.0108000002801418,6.456206321716309,10000.0,462.6178922653198,524.6362130641937,462.6178922653198,61.94122099876404,0.0286300182342529,0.0
900,1.50529,6.696054,,,,,,,,,,,,,,
1000,1.6505151,6.542445,,,,,,,,,,,,,,
1100,1.7018461,6.765303,,,,,,,,,,,,,,
1200,2.298553,6.4679255,,,,,,,,,,,,,,
1300,1.5578537,6.7429476,,,,,,,,,,,,,,
1400,1.5815386,6.4819508,,,,,,,,,,,,,,
1500,1.5045583,6.494715,,,,,,,,,,,,,,
1600,1.6224985,6.27287,,,,,,,,,,,,,,
1700,2.1008453,6.2321305,,,,,,,,,,,,,,
1800,1.5846894,6.2617702,,,,,,,,,,,,,,
1842,,,0.0413671880960464,5.8381195068359375,0.0377600006759166,5.869866847991943,50000.0,0.0306000020354986,5.982430934906006,10000.0,882.9875965118408,966.72283244133,882.9875965118408,83.57465052604675,0.06095552444458,0.0
1900,1.7387218,6.542836,,,,,,,,,,,,,,
2000,1.7435842,6.637529,,,,,,,,,,,,,,
2100,1.9850839,6.1445775,,,,,,,,,,,,,,
2200,1.5393717,6.417714,,,,,,,,,,,,,,
2300,1.9603856,6.1295767,,,,,,,,,,,,,,
2400,1.8304434,6.0425954,,,,,,,,,,,,,,
2500,1.2487843,6.551854,,,,,,,,,,,,,,
2600,1.754286,6.364751,,,,,,,,,,,,,,
2700,1.2047023,6.196744,,,,,,,,,,,,,,
2788,,,0.0702148452401161,5.4130401611328125,0.0637599974870681,5.468223571777344,50000.0,0.05180000141263,5.644834041595459,10000.0,1303.2035462856293,1408.8744959831238,1303.2035462856293,105.4310748577118,0.0899255275726318,0.0
2800,1.9568479,6.033197,,,,,,,,,,,,,,
2900,1.9357738,6.011172,,,,,,,,,,,,,,
3000,1.7649513,5.926674,,,,,,,,,,,,,,
3100,1.3825182,5.8831916,,,,,,,,,,,,,,
3200,1.4217485,6.6312265,,,,,,,,,,,,,,
3300,1.6542344,5.8989735,,,,,,,,,,,,,,
3400,1.2877213,6.151626,,,,,,,,,,,,,,
3500,1.6562256,5.841148,,,,,,,,,,,,,,
3600,1.7618433,5.9018025,,,,,,,,,,,,,,
3700,2.0593758,5.7885227,,,,,,,,,,,,,,
